airport,year,month,vsby,tmpf,p01i,sknt,weather_delay,elevation
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,4624.0,125.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,25.0,125.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,1030.0,680.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,422.0,1026.0
DFW,2024,1,8.828236794558402,42.022149837133554,23.2698,7.169035532994924,21928.0,607.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,2303.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,6613.0,680.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,884.0,1026.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,845.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,588.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,9686.0,680.0
SFO,2024,1,9.12059324741719,54.05827505827506,31.3672,5.084348321001707,4616.0,13.0
ATL,2024,1,9.037529948054702,44.88587196467991,49.9977,7.186080057699242,1553.0,1026.0
LAX,2024,1,9.031583085422865,56.48214702450408,14.2638,5.2435925282363165,375.0,125.0
MIA,2024,1,9.845446817553926,70.85744431418523,5.6818,6.859242967936104,153.0,8.0
ORD,2024,1,7.0710614295969645,27.996394849785407,26.413,8.128023218316672,183.0,680.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,732.0,1026.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,1192.0,13.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,147.0,680.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,52.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,642.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,1323.0,607.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,31.0,607.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,1345.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,11307.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,3960.0,607.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,1014.0,13.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,4770.0,125.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,7132.0,680.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,300.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,60.0,8.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,75.0,13.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,314.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,790.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,261.0,680.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,65.0,13.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,288.0,13.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,665.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,119.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,327.0,680.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,159.0,13.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,10239.0,13.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,13.0,680.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,150.0,13.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,35.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,703.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,31.0,607.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,381.0,13.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,117.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,12.0,607.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,17.0,607.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,140.0,13.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,69.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,13.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,20.0,680.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,390.0,13.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,22.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,50.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,14.0,607.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,609.0,13.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,237.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,58.0,8.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,31.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,429.0,5431.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,5.0,8.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,37.0,13.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,1801.0,680.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,31.0,125.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,46.0,1026.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,3820.0,607.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,72.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,24.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,913.0,680.0
SFO,2023,12,8.76003433565706,55.829504504504506,31.1374,4.315111838516094,2291.0,13.0
JFK,2023,12,8.44109768798167,43.7109649122807,59.5281,8.456636583755229,312.0,13.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,180.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,180.0,680.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,2614.0,680.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,284.0,5431.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,4863.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,73.0,5431.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,114.0,607.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,1550.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,1410.0,680.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,172.0,1026.0
DFW,2023,12,9.459724627099197,53.549324324324324,27.602,7.163126524921576,100.0,607.0
LAX,2023,12,9.262296433725005,59.73481308411215,28.0938,4.889964605454924,76.0,125.0
MIA,2023,12,9.779201984701261,71.48657799274486,29.0177,6.908491706030979,91.0,8.0
ORD,2023,12,8.473396664982314,39.70423076923077,24.0582,6.980196982397318,55.0,680.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,19.0,1026.0
ATL,2023,12,9.191219462122767,51.274727668845316,29.9507,6.121605409532119,187.0,1026.0
DEN,2023,12,9.436759478064317,36.49600938967136,0.8893,7.692216472617508,545.0,5431.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,622.0,1026.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,313.0,13.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,89.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,83.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,1911.0,607.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,91.0,13.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,102.0,125.0
MIA,2023,11,9.732295514511874,77.1756853396901,72.1241,6.230305025235901,904.0,8.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,56.0,680.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,64.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,37.0,607.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,25.0,13.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,304.0,125.0
MIA,2023,11,9.732295514511874,77.1756853396901,72.1241,6.230305025235901,21.0,8.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,17.0,680.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,197.0,13.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,90.0,1026.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,577.0,13.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,26.0,125.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,10.0,13.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,447.0,5431.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,2404.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,39.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,35.0,607.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,232.0,13.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,582.0,125.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,67.0,680.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,10.0,13.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,30.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,44.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,163.0,607.0
MIA,2023,11,9.732295514511874,77.1756853396901,72.1241,6.230305025235901,9.0,8.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,190.0,125.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,13.0,680.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,2906.0,607.0
MIA,2023,11,9.732295514511874,77.1756853396901,72.1241,6.230305025235901,5.0,8.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,1348.0,680.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,131.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,29.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,101.0,607.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,55.0,125.0
MIA,2023,11,9.732295514511874,77.1756853396901,72.1241,6.230305025235901,37.0,8.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,35.0,680.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,210.0,607.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,191.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,8382.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,7526.0,607.0
JFK,2023,11,9.860921865020225,46.295026178010474,12.632200000000001,9.082921903052064,1025.0,13.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,5620.0,125.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,1255.0,680.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,3551.0,13.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,11.0,680.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,265.0,13.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,454.0,5431.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,333.0,680.0
SFO,2023,11,9.558269476372924,59.81159420289855,11.0532,4.516827195467422,779.0,13.0
ATL,2023,11,9.547270130144959,55.79950920245398,17.0164,6.508691776242478,31.0,1026.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,399.0,5431.0
LAX,2023,11,9.489612526539277,63.096984924623115,0.9420000000000001,4.930500268961808,431.0,125.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,6.0,680.0
DEN,2023,11,9.634376390802162,41.36807980049875,1.3880000000000001,7.764239130434783,563.0,5431.0
DFW,2023,11,9.482168202520919,57.49192546583851,3.5854,6.614829654510557,53.0,607.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,94.0,680.0
ORD,2023,11,9.577532988493614,42.22771804062126,6.3592,7.600648648648649,867.0,680.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,563.0,1026.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,288.0,13.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,127.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,300.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,19035.0,607.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,144.0,13.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,688.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,713.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,448.0,680.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,213.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,138.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,46.0,607.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,16.0,13.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,64.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,22.0,8.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,143.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,13.0,5431.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,421.0,13.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,147.0,125.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,14.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,101.0,5431.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,5472.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,115.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,117.0,607.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,336.0,13.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,235.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,281.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,149.0,680.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,10.0,13.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,1159.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,417.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,92.0,607.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,168.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,14.0,5431.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,20.0,125.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,221.0,680.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,27.0,125.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,8492.0,607.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,298.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,266.0,680.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,276.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,201.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,140.0,607.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,503.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,201.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,57.0,680.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,121.0,1026.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,595.0,607.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,560.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,8021.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,12505.0,607.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,626.0,13.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,6655.0,125.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,2308.0,680.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,3783.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,1938.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,212.0,607.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,90.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,59.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,620.0,680.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,505.0,13.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,433.0,1026.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,2212.0,5431.0
LAX,2023,10,8.97880016464293,65.95555555555555,0.0002,5.371872030408616,539.0,125.0
MIA,2023,10,9.852812628547923,81.414039408867,53.1437,5.756130933585938,25.0,8.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,57.0,680.0
SFO,2023,10,9.60445646573931,64.71021437578814,0.0015,5.579744161483394,45.0,13.0
DEN,2023,10,9.448837948717948,49.891879350348034,4.4857000000000005,7.60172193877551,790.0,5431.0
DFW,2023,10,9.531628498727736,68.56652078774617,74.2161,7.970173133595284,51.0,607.0
ATL,2023,10,9.657081014223872,65.05967130214917,14.8236,6.261546840958606,73.0,1026.0
JFK,2023,10,9.358050682261208,59.56047904191617,34.277,7.854330708661418,31.0,13.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,350.0,680.0
ORD,2023,10,9.556897079844802,56.86772366930917,17.4237,7.619659492451012,478.0,680.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,4028.0,1026.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,3485.0,13.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,722.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,304.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,8976.0,607.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,1919.0,13.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,1730.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,3519.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,1631.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,540.0,13.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,141.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,50.0,607.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,1561.0,13.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,674.0,125.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,14.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,590.0,13.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,687.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,304.0,5431.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,2436.0,13.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,1305.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,428.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,38.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,764.0,13.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,75.0,5431.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,8802.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,815.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,403.0,607.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,1707.0,13.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,847.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,263.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,770.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,385.0,13.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,701.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,766.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,933.0,607.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,40.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,54.0,13.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,440.0,680.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,88.0,1026.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,3460.0,607.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,1318.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,1366.0,680.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,848.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,77.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,610.0,607.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,366.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,152.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,1156.0,680.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,85.0,1026.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,585.0,607.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,3003.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,3260.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,2312.0,607.0
JFK,2023,9,9.216080439142827,68.26233183856502,105.5292,8.278150134048257,1333.0,13.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,2643.0,125.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,4260.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,1014.0,13.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,117.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,7.0,13.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,522.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,5497.0,5431.0
DFW,2023,9,9.915502718839962,83.31679197994988,4.9446,7.01448563908914,325.0,607.0
LAX,2023,9,9.53743430226322,68.35705669481302,0.333,6.059478336789261,2632.0,125.0
MIA,2023,9,9.828144887568943,83.25413711583924,114.5254,4.329940443963183,233.0,8.0
ORD,2023,9,9.55276954035162,68.35601851851851,31.0682,6.206986614430297,5911.0,680.0
SFO,2023,9,9.489881776547023,64.59374217772215,0.281,7.325529265255293,2340.0,13.0
ATL,2023,9,9.796296296296296,74.8896551724138,9.7623,5.248544116031205,1077.0,1026.0
DEN,2023,9,9.801757188498403,66.95682382133995,4.8631,7.420630500167094,3149.0,5431.0
